,id,dt,t,side,price,amount,cost
6733,4315149089,2024-12-21 01:21:57.108000+00:00,1734744117108,0,97336.0,0.00028,27.25408
6734,4315149090,2024-12-21 01:21:57.108000+00:00,1734744117108,0,97336.0,0.0001,9.7336
6735,4315149091,2024-12-21 01:21:57.108000+00:00,1734744117108,0,97336.05,0.00014,13.627047
6736,4315149092,2024-12-21 01:21:57.108000+00:00,1734744117108,0,97336.05,0.0001,9.733605
6737,4315149093,2024-12-21 01:21:57.108000+00:00,1734744117108,0,97336.05,0.0001,9.733605
6738,4315149094,2024-12-21 01:21:57.108000+00:00,1734744117108,0,97336.24,0.0001,9.733624
6739,4315149095,2024-12-21 01:21:57.108000+00:00,1734744117108,0,97336.24,0.0001,9.733624
6740,4315149096,2024-12-21 01:21:57.108000+00:00,1734744117108,0,97336.36,0.0001,9.733636
6741,4315149097,2024-12-21 01:21:57.108000+00:00,1734744117108,0,97336.36,0.0001,9.733636
6742,4315149098,2024-12-21 01:21:57.108000+00:00,1734744117108,0,97336.48,0.0001,9.733648
6743,4315149099,2024-12-21 01:21:57.108000+00:00,1734744117108,0,97336.48,0.0001,9.733648
6744,4315149100,2024-12-21 01:21:57.113000+00:00,1734744117113,0,97337.11,0.0001,9.733711
6745,4315149101,2024-12-21 01:21:57.113000+00:00,1734744117113,0,97337.11,0.0001,9.733711
6746,4315149102,2024-12-21 01:21:57.113000+00:00,1734744117113,0,97337.12,0.0001,9.733712
6747,4315149103,2024-12-21 01:21:57.113000+00:00,1734744117113,0,97337.12,0.0001,9.733712
6748,4315149104,2024-12-21 01:21:57.113000+00:00,1734744117113,0,97337.21,0.0001,9.733721
6749,4315149105,2024-12-21 01:21:57.113000+00:00,1734744117113,0,97337.21,0.0001,9.733721
6750,4315149106,2024-12-21 01:21:57.116000+00:00,1734744117116,0,97337.35,0.0001,9.733735
6751,4315149107,2024-12-21 01:21:57.116000+00:00,1734744117116,0,97337.35,0.0001,9.733735
6752,4315149108,2024-12-21 01:21:57.116000+00:00,1734744117116,0,97337.6,0.0001,9.73376
6753,4315149109,2024-12-21 01:21:57.116000+00:00,1734744117116,0,97337.6,0.0001,9.73376
6754,4315149110,2024-12-21 01:21:57.116000+00:00,1734744117116,0,97337.61,0.0001,9.733761
6755,4315149111,2024-12-21 01:21:57.116000+00:00,1734744117116,0,97337.61,0.0001,9.733761
6756,4315149112,2024-12-21 01:21:57.130000+00:00,1734744117130,0,97337.66,0.00016,15.5740256
6757,4315149113,2024-12-21 01:21:57.130000+00:00,1734744117130,0,97337.66,0.0001,9.733766
6758,4315149114,2024-12-21 01:21:57.130000+00:00,1734744117130,0,97337.66,0.0001,9.733766
6759,4315149115,2024-12-21 01:21:57.130000+00:00,1734744117130,0,97338.04,6e-05,5.8402824
6760,4315149116,2024-12-21 01:21:57.130000+00:00,1734744117130,0,97338.04,0.0001,9.733804
6761,4315149117,2024-12-21 01:21:57.130000+00:00,1734744117130,0,97338.04,0.0001,9.733804
6762,4315149118,2024-12-21 01:21:57.130000+00:00,1734744117130,0,97338.05,0.00722,702.780721
6763,4315149119,2024-12-21 01:21:57.130000+00:00,1734744117130,0,97338.05,0.0001,9.733805
6764,4315149120,2024-12-21 01:21:57.130000+00:00,1734744117130,0,97338.05,0.00722,702.780721
6765,4315149121,2024-12-21 01:21:57.130000+00:00,1734744117130,0,97338.05,0.0001,9.733805
6766,4315149122,2024-12-21 01:21:57.130000+00:00,1734744117130,0,97338.05,0.00722,702.780721
6767,4315149123,2024-12-21 01:21:57.130000+00:00,1734744117130,0,97338.05,0.00207,201.4897635
6768,4315149124,2024-12-21 01:21:57.130000+00:00,1734744117130,0,97338.18,6e-05,5.8402908
6769,4315149125,2024-12-21 01:21:57.130000+00:00,1734744117130,0,97338.18,0.0001,9.733818
6770,4315149126,2024-12-21 01:21:57.130000+00:00,1734744117130,0,97338.18,0.0001,9.733818
6771,4315149127,2024-12-21 01:21:57.130000+00:00,1734744117130,0,97338.2,0.00011,10.707202
6772,4315149128,2024-12-21 01:21:57.130000+00:00,1734744117130,0,97338.2,0.0001,9.73382
6773,4315149129,2024-12-21 01:21:57.130000+00:00,1734744117130,0,97338.2,0.0001,9.73382
6774,4315149130,2024-12-21 01:21:57.130000+00:00,1734744117130,0,97338.45,0.0001,9.733845
6775,4315149131,2024-12-21 01:21:57.130000+00:00,1734744117130,0,97338.45,0.0001,9.733845
6776,4315149132,2024-12-21 01:21:57.130000+00:00,1734744117130,0,97338.49,0.0001,9.733849
6777,4315149133,2024-12-21 01:21:57.130000+00:00,1734744117130,0,97338.49,0.0001,9.733849
6778,4315149134,2024-12-21 01:21:57.130000+00:00,1734744117130,0,97338.55,0.0001,9.733855
6779,4315149135,2024-12-21 01:21:57.130000+00:00,1734744117130,0,97338.55,0.0001,9.733855
6780,4315149136,2024-12-21 01:21:57.130000+00:00,1734744117130,0,97338.56,0.0001,9.733856
6781,4315149137,2024-12-21 01:21:57.130000+00:00,1734744117130,0,97338.56,0.0001,9.733856
6782,4315149138,2024-12-21 01:21:57.130000+00:00,1734744117130,0,97338.86,0.00011,10.7072746
6783,4315149139,2024-12-21 01:21:57.130000+00:00,1734744117130,0,97338.86,0.0001,9.733886
6784,4315149140,2024-12-21 01:21:57.130000+00:00,1734744117130,0,97338.86,0.0001,9.733886
6785,4315149141,2024-12-21 01:21:57.130000+00:00,1734744117130,0,97338.89,0.04,3893.5556
6786,4315149142,2024-12-21 01:21:57.130000+00:00,1734744117130,0,97338.89,0.02,1946.7778
6787,4315149143,2024-12-21 01:21:57.130000+00:00,1734744117130,0,97339.15,0.0001,9.733915
6788,4315149144,2024-12-21 01:21:57.130000+00:00,1734744117130,0,97339.15,0.0001,9.733915
6789,4315149145,2024-12-21 01:21:57.130000+00:00,1734744117130,0,97339.16,6e-05,5.8403496
6790,4315149146,2024-12-21 01:21:57.130000+00:00,1734744117130,0,97340.82,0.00102,99.2876364
6791,4315149147,2024-12-21 01:21:57.130000+00:00,1734744117130,0,97340.83,0.00016,15.5745328
6792,4315149148,2024-12-21 01:21:57.130000+00:00,1734744117130,0,97340.83,0.0001,9.734083
6793,4315149149,2024-12-21 01:21:57.130000+00:00,1734744117130,0,97340.83,0.0001,9.734083
6794,4315149150,2024-12-21 01:21:57.130000+00:00,1734744117130,0,97341.24,0.0001,9.734124
6795,4315149151,2024-12-21 01:21:57.130000+00:00,1734744117130,0,97341.36,0.00011,10.7075496
6796,4315149152,2024-12-21 01:21:57.130000+00:00,1734744117130,0,97342.07,6e-05,5.8405242
6797,4315149153,2024-12-21 01:21:57.130000+00:00,1734744117130,0,97342.76,0.00133,129.4658708
6798,4315149154,2024-12-21 01:21:57.130000+00:00,1734744117130,0,97342.76,6e-05,5.8405656
6799,4315149155,2024-12-21 01:21:57.159000+00:00,1734744117159,0,97342.77,0.0001,9.734277
6800,4315149156,2024-12-21 01:21:57.159000+00:00,1734744117159,0,97342.77,0.0001,9.734277
6801,4315149157,2024-12-21 01:21:57.159000+00:00,1734744117159,0,97342.78,0.00033,32.1231174
6802,4315149158,2024-12-21 01:21:57.159000+00:00,1734744117159,0,97342.79,0.0001,9.734279
6803,4315149159,2024-12-21 01:21:57.159000+00:00,1734744117159,0,97342.79,0.0001,9.734279
6804,4315149160,2024-12-21 01:21:57.159000+00:00,1734744117159,0,97342.85,0.0001,9.734285
6805,4315149161,2024-12-21 01:21:57.159000+00:00,1734744117159,0,97342.85,0.0001,9.734285
6806,4315149162,2024-12-21 01:21:57.159000+00:00,1734744117159,0,97342.89,0.04,3893.7156
6807,4315149163,2024-12-21 01:21:57.159000+00:00,1734744117159,0,97342.89,0.02,1946.8578
6808,4315149164,2024-12-21 01:21:57.159000+00:00,1734744117159,0,97342.89,0.08,7787.4312
6809,4315149165,2024-12-21 01:21:57.159000+00:00,1734744117159,0,97343.03,6e-05,5.8405818
6810,4315149166,2024-12-21 01:21:57.159000+00:00,1734744117159,0,97343.04,0.0072,700.869888
6811,4315149167,2024-12-21 01:21:57.159000+00:00,1734744117159,0,97343.04,6e-05,5.8405824
6812,4315149168,2024-12-21 01:21:57.159000+00:00,1734744117159,0,97343.04,0.0001,9.734304
6813,4315149169,2024-12-21 01:21:57.159000+00:00,1734744117159,0,97343.04,0.0072,700.869888
6814,4315149170,2024-12-21 01:21:57.159000+00:00,1734744117159,0,97343.04,0.0001,9.734304
6815,4315149171,2024-12-21 01:21:57.159000+00:00,1734744117159,0,97343.04,0.0072,700.869888
6816,4315149172,2024-12-21 01:21:57.159000+00:00,1734744117159,0,97343.04,0.0072,700.869888
6817,4315149173,2024-12-21 01:21:57.159000+00:00,1734744117159,0,97343.04,0.00305,296.896272
6818,4315149174,2024-12-21 01:21:57.159000+00:00,1734744117159,0,97343.37,6e-05,5.8406022
6819,4315149175,2024-12-21 01:21:57.198000+00:00,1734744117198,0,97343.38,0.00074,72.0341012
6820,4315149176,2024-12-21 01:21:57.199000+00:00,1734744117199,0,97343.38,0.00074,72.0341012
6821,4315149177,2024-12-21 01:21:57.200000+00:00,1734744117200,0,97343.38,0.00036,35.0436168
6822,4315149178,2024-12-21 01:21:57.856000+00:00,1734744117856,0,97343.38,0.00013,12.6546394
6823,4315149179,2024-12-21 01:21:57.911000+00:00,1734744117911,1,97343.37,0.0028,272.561436
6824,4315149180,2024-12-21 01:21:57.913000+00:00,1734744117913,0,97343.38,0.0027,262.827126
6825,4315149181,2024-12-21 01:21:58.111000+00:00,1734744118111,1,97343.37,0.00102,99.2902374
6826,4315149182,2024-12-21 01:21:58.138000+00:00,1734744118138,0,97343.38,0.00791,769.9861358
6827,4315149183,2024-12-21 01:21:58.158000+00:00,1734744118158,0,97343.38,0.0442,4302.577396
6828,4315149184,2024-12-21 01:21:58.158000+00:00,1734744118158,0,97343.38,0.0001,9.734338
6829,4315149185,2024-12-21 01:21:58.158000+00:00,1734744118158,0,97343.38,0.00011,10.7077718
6830,4315149186,2024-12-21 01:21:58.158000+00:00,1734744118158,0,97343.38,0.00049,47.6982562
6831,4315149187,2024-12-21 01:21:58.158000+00:00,1734744118158,0,97343.38,0.0001,9.734338
6832,4315149188,2024-12-21 01:21:58.158000+00:00,1734744118158,0,97343.99,6e-05,5.8406394
6833,4315149189,2024-12-21 01:21:58.158000+00:00,1734744118158,0,97343.99,0.0001,9.734399
6834,4315149190,2024-12-21 01:21:58.158000+00:00,1734744118158,0,97343.99,0.0001,9.734399
6835,4315149191,2024-12-21 01:21:58.158000+00:00,1734744118158,0,97344.0,0.00016,15.57504
6836,4315149192,2024-12-21 01:21:58.158000+00:00,1734744118158,0,97344.0,0.003,292.032
6837,4315149193,2024-12-21 01:21:58.158000+00:00,1734744118158,0,97344.0,0.004,389.376
6838,4315149194,2024-12-21 01:21:58.158000+00:00,1734744118158,0,97344.0,0.0001,9.7344
6839,4315149195,2024-12-21 01:21:58.158000+00:00,1734744118158,0,97344.0,0.0001,9.7344
6840,4315149196,2024-12-21 01:21:58.158000+00:00,1734744118158,0,97344.01,0.0001,9.734401
6841,4315149197,2024-12-21 01:21:58.158000+00:00,1734744118158,0,97344.01,0.0001,9.734401
6842,4315149198,2024-12-21 01:21:58.158000+00:00,1734744118158,0,97344.02,0.0001,9.734402
6843,4315149199,2024-12-21 01:21:58.158000+00:00,1734744118158,0,97344.02,0.0001,9.734402
6844,4315149200,2024-12-21 01:21:58.158000+00:00,1734744118158,0,97344.17,0.00011,10.7078587
6845,4315149201,2024-12-21 01:21:58.158000+00:00,1734744118158,0,97344.17,0.0001,9.734417
6846,4315149202,2024-12-21 01:21:58.158000+00:00,1734744118158,0,97344.17,0.0001,9.734417
6847,4315149203,2024-12-21 01:21:58.158000+00:00,1734744118158,0,97344.48,6e-05,5.8406688
6848,4315149204,2024-12-21 01:21:58.158000+00:00,1734744118158,0,97344.48,0.0001,9.734448
6849,4315149205,2024-12-21 01:21:58.158000+00:00,1734744118158,0,97344.48,9e-05,8.7610032
6850,4315149206,2024-12-21 01:21:58.158000+00:00,1734744118158,0,97344.48,9e-05,8.7610032
6851,4315149207,2024-12-21 01:21:58.158000+00:00,1734744118158,0,97344.48,9e-05,8.7610032
6852,4315149208,2024-12-21 01:21:58.158000+00:00,1734744118158,0,97344.48,0.0001,9.734448
6853,4315149209,2024-12-21 01:21:58.394000+00:00,1734744118394,0,97344.49,0.04,3893.7796
6854,4315149210,2024-12-21 01:21:58.394000+00:00,1734744118394,0,97344.49,0.04736,4610.2350464
6855,4315149211,2024-12-21 01:21:58.533000+00:00,1734744118533,1,97344.48,0.00011,10.7078928
6856,4315149212,2024-12-21 01:21:58.581000+00:00,1734744118581,1,97344.48,0.03081,2999.1834288
6857,4315149213,2024-12-21 01:21:58.714000+00:00,1734744118714,1,97344.48,7e-05,6.8141136
6858,4315149214,2024-12-21 01:21:58.829000+00:00,1734744118829,1,97344.48,0.00012,11.6813376
6859,4315149215,2024-12-21 01:21:59.009000+00:00,1734744119009,0,97344.49,5e-05,4.8672245
6860,4315149216,2024-12-21 01:21:59.480000+00:00,1734744119480,0,97344.49,0.00054,52.5660246
6861,4315149217,2024-12-21 01:21:59.629000+00:00,1734744119629,1,97344.48,0.0001,9.734448
6862,4315149218,2024-12-21 01:22:00.192000+00:00,1734744120192,1,97344.48,0.00075,73.00836
6863,4315149219,2024-12-21 01:22:00.299000+00:00,1734744120299,1,97344.48,0.0001,9.734448
6864,4315149220,2024-12-21 01:22:00.534000+00:00,1734744120534,0,97344.49,0.0021,204.423429
6865,4315149221,2024-12-21 01:22:00.553000+00:00,1734744120553,1,97344.48,0.00371,361.1480208
6866,4315149222,2024-12-21 01:22:00.774000+00:00,1734744120774,0,97344.49,7e-05,6.8141143
6867,4315149223,2024-12-21 01:22:01.081000+00:00,1734744121081,0,97344.49,0.00149,145.0432901
6868,4315149224,2024-12-21 01:22:01.187000+00:00,1734744121187,1,97344.48,0.2,19468.896
6869,4315149225,2024-12-21 01:22:01.371000+00:00,1734744121371,0,97344.49,0.00212,206.3703188
6870,4315149226,2024-12-21 01:22:01.453000+00:00,1734744121453,0,97344.49,0.01425,1387.1589825
6871,4315149227,2024-12-21 01:22:02.016000+00:00,1734744122016,0,97344.49,0.00013,12.6547837
6872,4315149228,2024-12-21 01:22:02.168000+00:00,1734744122168,0,97344.49,0.00087,84.6897063
6873,4315149229,2024-12-21 01:22:02.179000+00:00,1734744122179,1,97344.48,0.00023,22.3892304
6874,4315149230,2024-12-21 01:22:02.647000+00:00,1734744122647,1,97344.48,7e-05,6.8141136
6875,4315149231,2024-12-21 01:22:02.997000+00:00,1734744122997,1,97344.48,0.00043,41.8581264
6876,4315149232,2024-12-21 01:22:03.230000+00:00,1734744123230,0,97344.49,0.00761,740.7915689
6877,4315149233,2024-12-21 01:22:03.858000+00:00,1734744123858,0,97344.49,0.00341,331.9447109
6878,4315149234,2024-12-21 01:22:03.858000+00:00,1734744123858,0,97344.49,0.0001,9.734449
6879,4315149235,2024-12-21 01:22:03.858000+00:00,1734744123858,0,97344.49,0.00031,30.1767919
6880,4315149236,2024-12-21 01:22:03.858000+00:00,1734744123858,0,97344.49,0.01043,1015.3030307
6881,4315149237,2024-12-21 01:22:04.194000+00:00,1734744124194,0,97344.49,0.00102,99.2913798
6882,4315149238,2024-12-21 01:22:04.520000+00:00,1734744124520,0,97344.49,0.00031,30.1767919
6883,4315149239,2024-12-21 01:22:04.553000+00:00,1734744124553,0,97344.49,0.00205,199.5562045
6884,4315149240,2024-12-21 01:22:04.569000+00:00,1734744124569,0,97344.49,0.00075,73.0083675
6885,4315149241,2024-12-21 01:22:04.612000+00:00,1734744124612,0,97344.49,6e-05,5.8406694
6886,4315149242,2024-12-21 01:22:04.731000+00:00,1734744124731,0,97344.49,0.02538,2470.6031562
6887,4315149243,2024-12-21 01:22:04.731000+00:00,1734744124731,0,97344.49,0.02,1946.8898
6888,4315149244,2024-12-21 01:22:04.731000+00:00,1734744124731,0,97344.49,0.00524,510.0851276
6889,4315149245,2024-12-21 01:22:05.292000+00:00,1734744125292,0,97344.49,0.01148,1117.5147452
6890,4315149246,2024-12-21 01:22:05.367000+00:00,1734744125367,0,97344.49,0.0007,68.141143
6891,4315149247,2024-12-21 01:22:05.455000+00:00,1734744125455,0,97344.49,0.00054,52.5660246
6892,4315149248,2024-12-21 01:22:05.532000+00:00,1734744125532,1,97344.48,0.00207,201.5030736
6893,4315149249,2024-12-21 01:22:05.532000+00:00,1734744125532,1,97344.48,0.0222,2161.047456
6894,4315149250,2024-12-21 01:22:05.832000+00:00,1734744125832,0,97344.49,0.00038,36.9909062
6895,4315149251,2024-12-21 01:22:06.417000+00:00,1734744126417,1,97344.48,6e-05,5.8406688
6896,4315149252,2024-12-21 01:22:06.496000+00:00,1734744126496,0,97344.49,0.00024,23.3626776
6897,4315149253,2024-12-21 01:22:06.560000+00:00,1734744126560,0,97344.49,6e-05,5.8406694
6898,4315149254,2024-12-21 01:22:06.667000+00:00,1734744126667,1,97344.48,0.00022,21.4157856
6899,4315149255,2024-12-21 01:22:06.718000+00:00,1734744126718,1,97344.48,0.00126,122.6540448
6900,4315149256,2024-12-21 01:22:07.198000+00:00,1734744127198,1,97344.48,0.00393,382.5638064
6901,4315149257,2024-12-21 01:22:07.664000+00:00,1734744127664,1,97344.48,0.00017,16.5485616
6902,4315149258,2024-12-21 01:22:07.718000+00:00,1734744127718,1,97344.48,0.00258,251.1487584
6903,4315149259,2024-12-21 01:22:07.777000+00:00,1734744127777,1,97344.48,0.014,1362.82272
6904,4315149260,2024-12-21 01:22:08.133000+00:00,1734744128133,1,97344.48,0.00561,546.1025328
6905,4315149261,2024-12-21 01:22:08.277000+00:00,1734744128277,0,97344.49,7e-05,6.8141143
6906,4315149262,2024-12-21 01:22:08.370000+00:00,1734744128370,1,97344.48,0.014,1362.82272
6907,4315149263,2024-12-21 01:22:08.517000+00:00,1734744128517,1,97344.48,0.00025,24.33612
6908,4315149264,2024-12-21 01:22:08.736000+00:00,1734744128736,0,97344.49,6e-05,5.8406694
6909,4315149265,2024-12-21 01:22:08.781000+00:00,1734744128781,1,97344.48,0.0003,29.203344
6910,4315149266,2024-12-21 01:22:08.875000+00:00,1734744128875,1,97344.48,0.00262,255.0425376
6911,4315149267,2024-12-21 01:22:08.929000+00:00,1734744128929,1,97344.48,0.00081,78.8490288
6912,4315149268,2024-12-21 01:22:09.225000+00:00,1734744129225,1,97344.48,0.00379,368.9355792
6913,4315149269,2024-12-21 01:22:09.225000+00:00,1734744129225,1,97344.48,0.00773,752.4728304
6914,4315149270,2024-12-21 01:22:09.225000+00:00,1734744129225,1,97344.48,0.00248,241.4143104
6915,4315149271,2024-12-21 01:22:09.377000+00:00,1734744129377,1,97344.48,7e-05,6.8141136
6916,4315149272,2024-12-21 01:22:09.778000+00:00,1734744129778,1,97344.48,0.00119,115.8399312
6917,4315149273,2024-12-21 01:22:09.839000+00:00,1734744129839,1,97344.48,0.00069,67.1676912
6918,4315149274,2024-12-21 01:22:09.983000+00:00,1734744129983,1,97344.48,0.00098,95.3975904
6919,4315149275,2024-12-21 01:22:10.360000+00:00,1734744130360,0,97344.49,0.00062,60.3535838
6920,4315149276,2024-12-21 01:22:10.521000+00:00,1734744130521,0,97344.49,2e-05,1.9468898
6921,4315149277,2024-12-21 01:22:10.521000+00:00,1734744130521,0,97344.49,0.00304,295.9272496
6922,4315149278,2024-12-21 01:22:10.528000+00:00,1734744130528,1,97344.48,0.0013,126.547824
6923,4315149279,2024-12-21 01:22:10.597000+00:00,1734744130597,1,97344.48,6e-05,5.8406688
6924,4315149280,2024-12-21 01:22:11.169000+00:00,1734744131169,1,97344.48,0.001,97.34448
6925,4315149281,2024-12-21 01:22:11.177000+00:00,1734744131177,0,97344.49,0.00054,52.5660246
6926,4315149282,2024-12-21 01:22:11.339000+00:00,1734744131339,0,97344.49,0.0001,9.734449
6927,4315149283,2024-12-21 01:22:11.417000+00:00,1734744131417,0,97344.49,0.00014,13.6282286
6928,4315149284,2024-12-21 01:22:11.487000+00:00,1734744131487,0,97344.49,0.0011,107.078939
6929,4315149285,2024-12-21 01:22:11.648000+00:00,1734744131648,0,97344.49,0.00747,727.1633403
6930,4315149286,2024-12-21 01:22:11.648000+00:00,1734744131648,0,97344.49,0.00991,964.6838959
6931,4315149287,2024-12-21 01:22:11.648000+00:00,1734744131648,0,97344.49,0.00045,43.8050205
6932,4315149288,2024-12-21 01:22:11.648000+00:00,1734744131648,0,97344.49,0.00362,352.3870538
6933,4315149289,2024-12-21 01:22:11.731000+00:00,1734744131731,1,97344.48,0.00238,231.6798624
6934,4315149290,2024-12-21 01:22:11.731000+00:00,1734744131731,1,97344.48,0.0001,9.734448
6935,4315149291,2024-12-21 01:22:11.731000+00:00,1734744131731,1,97344.48,0.01152,1121.4084096
6936,4315149292,2024-12-21 01:22:12.303000+00:00,1734744132303,1,97344.48,0.00039,37.9643472
6937,4315149293,2024-12-21 01:22:12.303000+00:00,1734744132303,1,97344.48,6e-05,5.8406688
6938,4315149294,2024-12-21 01:22:12.484000+00:00,1734744132484,1,97344.48,0.00087,84.6896976
6939,4315149295,2024-12-21 01:22:12.606000+00:00,1734744132606,0,97344.49,0.00162,157.6980738
6940,4315149296,2024-12-21 01:22:12.606000+00:00,1734744132606,0,97344.49,0.0001,9.734449
6941,4315149297,2024-12-21 01:22:12.606000+00:00,1734744132606,0,97344.49,0.00033,32.1236817
6942,4315149298,2024-12-21 01:22:13.078000+00:00,1734744133078,0,97344.49,0.00048,46.7253552
6943,4315149299,2024-12-21 01:22:13.754000+00:00,1734744133754,0,97344.49,0.07919,7708.7101631
6944,4315149300,2024-12-21 01:22:13.754000+00:00,1734744133754,0,97344.49,0.02,1946.8898
6945,4315149301,2024-12-21 01:22:13.754000+00:00,1734744133754,0,97344.49,0.04,3893.7796
6946,4315149302,2024-12-21 01:22:13.754000+00:00,1734744133754,0,97344.49,0.00031,30.1767919
6947,4315149303,2024-12-21 01:22:13.754000+00:00,1734744133754,0,97344.49,0.00032,31.1502368
6948,4315149304,2024-12-21 01:22:13.754000+00:00,1734744133754,0,97344.49,0.00107,104.1586043
6949,4315149305,2024-12-21 01:22:13.754000+00:00,1734744133754,0,97344.49,0.0001,9.734449
6950,4315149306,2024-12-21 01:22:13.754000+00:00,1734744133754,0,97344.49,0.0006,58.406694
6951,4315149307,2024-12-21 01:22:13.754000+00:00,1734744133754,0,97344.49,0.00049,47.6988001
6952,4315149308,2024-12-21 01:22:13.754000+00:00,1734744133754,0,97344.49,0.01341,1305.3896109
6953,4315149309,2024-12-21 01:22:13.754000+00:00,1734744133754,0,97344.49,0.0001,9.734449
6954,4315149310,2024-12-21 01:22:13.754000+00:00,1734744133754,0,97344.58,0.0001,9.734458
6955,4315149311,2024-12-21 01:22:13.754000+00:00,1734744133754,0,97344.58,0.0001,9.734458
6956,4315149312,2024-12-21 01:22:13.754000+00:00,1734744133754,0,97344.74,0.0001,9.734474
6957,4315149313,2024-12-21 01:22:13.754000+00:00,1734744133754,0,97344.74,0.0001,9.734474
6958,4315149314,2024-12-21 01:22:13.754000+00:00,1734744133754,0,97344.79,6e-05,5.8406874
6959,4315149315,2024-12-21 01:22:13.754000+00:00,1734744133754,0,97344.79,0.0001,9.734479
6960,4315149316,2024-12-21 01:22:13.754000+00:00,1734744133754,0,97344.79,0.0001,9.734479
6961,4315149317,2024-12-21 01:22:13.754000+00:00,1734744133754,0,97344.8,0.0001,9.73448
6962,4315149318,2024-12-21 01:22:13.754000+00:00,1734744133754,0,97344.8,0.0001,9.73448
6963,4315149319,2024-12-21 01:22:13.754000+00:00,1734744133754,0,97344.81,0.0001,9.734481
6964,4315149320,2024-12-21 01:22:13.754000+00:00,1734744133754,0,97344.81,0.0001,9.734481
6965,4315149321,2024-12-21 01:22:14.067000+00:00,1734744134067,0,97344.82,0.01991,1938.1353662
6966,4315149322,2024-12-21 01:22:15.518000+00:00,1734744135518,0,97344.82,9e-05,8.7610338
6967,4315149323,2024-12-21 01:22:15.518000+00:00,1734744135518,0,97344.82,0.00225,219.025845
6968,4315149324,2024-12-21 01:22:15.534000+00:00,1734744135534,0,97344.82,0.00017,16.5486194
6969,4315149325,2024-12-21 01:22:16.118000+00:00,1734744136118,0,97344.82,0.00026,25.3096532
6970,4315149326,2024-12-21 01:22:16.379000+00:00,1734744136379,1,97344.81,0.00018,17.5220658
6971,4315149327,2024-12-21 01:22:16.478000+00:00,1734744136478,1,97344.81,0.00048,46.7255088
6972,4315149328,2024-12-21 01:22:16.911000+00:00,1734744136911,1,97344.81,0.00014,13.6282734
6973,4315149329,2024-12-21 01:22:17.009000+00:00,1734744137009,0,97344.82,0.00108,105.1324056
6974,4315149330,2024-12-21 01:22:17.212000+00:00,1734744137212,0,97344.82,0.00053,51.5927546
6975,4315149331,2024-12-21 01:22:17.476000+00:00,1734744137476,0,97344.82,0.0001,9.734482
6976,4315149332,2024-12-21 01:22:17.582000+00:00,1734744137582,0,97344.82,0.00063,61.3272366
6977,4315149333,2024-12-21 01:22:17.622000+00:00,1734744137622,0,97344.82,0.0002,19.468964
6978,4315149334,2024-12-21 01:22:18.210000+00:00,1734744138210,1,97344.81,0.01281,1246.9870161
6979,4315149335,2024-12-21 01:22:18.210000+00:00,1734744138210,1,97344.81,0.00744,724.2453864
6980,4315149336,2024-12-21 01:22:18.210000+00:00,1734744138210,1,97344.81,0.0001,9.734481
6981,4315149337,2024-12-21 01:22:18.210000+00:00,1734744138210,1,97344.81,0.00022,21.4158582
6982,4315149338,2024-12-21 01:22:18.210000+00:00,1734744138210,1,97344.81,0.00242,235.5744402
6983,4315149339,2024-12-21 01:22:18.210000+00:00,1734744138210,1,97344.81,6e-05,5.8406886
6984,4315149340,2024-12-21 01:22:18.210000+00:00,1734744138210,1,97344.81,0.04505,4385.3836905
6985,4315149341,2024-12-21 01:22:18.210000+00:00,1734744138210,1,97344.81,0.00019,18.4955139
6986,4315149342,2024-12-21 01:22:18.210000+00:00,1734744138210,1,97344.81,0.00012,11.6813772
6987,4315149343,2024-12-21 01:22:18.210000+00:00,1734744138210,1,97344.81,0.00031,30.1768911
6988,4315149344,2024-12-21 01:22:18.210000+00:00,1734744138210,1,97344.81,0.00049,47.6989569
6989,4315149345,2024-12-21 01:22:18.210000+00:00,1734744138210,1,97344.81,0.0001,9.734481
6990,4315149346,2024-12-21 01:22:18.210000+00:00,1734744138210,1,97344.79,5e-05,4.8672395
6991,4315149347,2024-12-21 01:22:18.210000+00:00,1734744138210,1,97344.79,5e-05,4.8672395
6992,4315149348,2024-12-21 01:22:18.210000+00:00,1734744138210,1,97344.79,0.0001,9.734479
6993,4315149349,2024-12-21 01:22:18.210000+00:00,1734744138210,1,97344.62,6e-05,5.8406772
6994,4315149350,2024-12-21 01:22:18.210000+00:00,1734744138210,1,97344.62,0.0001,9.734462
6995,4315149351,2024-12-21 01:22:18.210000+00:00,1734744138210,1,97344.62,0.0001,9.734462
6996,4315149352,2024-12-21 01:22:18.210000+00:00,1734744138210,1,97344.58,0.0001,9.734458
6997,4315149353,2024-12-21 01:22:18.210000+00:00,1734744138210,1,97344.58,0.0001,9.734458
6998,4315149354,2024-12-21 01:22:18.210000+00:00,1734744138210,1,97344.57,0.0001,9.734457
6999,4315149355,2024-12-21 01:22:18.210000+00:00,1734744138210,1,97344.57,0.0001,9.734457
7000,4315149356,2024-12-21 01:22:18.210000+00:00,1734744138210,1,97344.5,0.0001,9.73445
7001,4315149357,2024-12-21 01:22:18.210000+00:00,1734744138210,1,97344.5,6e-05,5.84067
7002,4315149358,2024-12-21 01:22:18.210000+00:00,1734744138210,1,97344.5,0.0001,9.73445
7003,4315149359,2024-12-21 01:22:18.210000+00:00,1734744138210,1,97344.49,0.0001,9.734449
